Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min,
, , 1.87086, 1.60731, 1.55943, 0.484507, 0.554504, 0.479373, 0.742028, 0.611671, 0.623123, 1.91443, 1.67244, 1.9669
, 3, 0, 0, 0, 0.03, 0.02, 0.01, 0, 0.03, 0, 0.09, 0.2, 0.11
, , 0, 0, 0, 0.171447, 0.140705, 0.1, 0, 0.171447, 0, 0.320826, 0.426401, 0.314466
, 4, 0, 0, 0, 0.31, 0.29, 0.29, 0.32, 0.4, 0.3, 0, 0, 0
, , 0, 0, 0, 0.525991, 0.498381, 0.477684, 0.601009, 0.568535, 0.522233, 0, 0, 0
, 5, 0.21, 0.2, 0.28, 0.94, 1.03, 0.84, 0.93, 0.82, 0.9, 0.42, 0.47, 0.38
, , 0.477684, 0.449467, 0.494004, 0.896908, 0.926108, 0.939804, 0.997522, 0.936143, 0.926599, 0.654124, 0.658357, 0.599326
, 6, 0.24, 0.37, 0.35, 0.74, 0.85, 0.74, 1.03, 0.95, 0.91, 0, 0, 0
, , 0.552679, 0.597216, 0.641573, 0.88329, 0.891883, 0.84829, 1.06794, 1.04809, 1.09263, 0, 0, 0
, 7, 0.95, 1.03, 0.95, 1.79, 2.18, 2.17, 1.82, 2.05, 1.93, 0.93, 1.06, 1.07
, , 0.925235, 1.0096, 1.02863, 1.28939, 1.3587, 1.61467, 1.51344, 1.38808, 1.37257, 0.945537, 0.96211, 1.02745
, 8, 0.17, 0.18, 0.18, 0.55, 0.68, 0.5, 0.54, 0.5, 0.46, 0.2, 0.17, 0.19
, , 0.403395, 0.43531, 0.411452, 0.701729, 0.736906, 0.6742, 0.757721, 0.703527, 0.716614, 0.471405, 0.427702, 0.394277
,Sum, 8.66, 8.65, 8.57, 6.54, 7.43, 6.82, 7.09, 7.34, 6.7, 9.04, 8.16, 8.24
, , 2.80771, 2.56777, 2.76067, 2.69837, 2.30614, 2.56385, 2.71209, 2.62936, 2.52463, 3.08113, 2.70323, 3.05214
Number Out, 0, 3.51, 3.54, 3.46, 1.83, 1.91, 1.9, 1.92, 2.1, 1.77, 3.87, 3.13, 3.07
, , 1.92535, 1.91443, 1.98184, 1.35628, 1.42201, 1.48732, 1.38301, 1.47367, 1.33223, 1.94705, 1.88912, 1.81049
, 1, 0, 0, 0, 0.02, 0.01, 0.05, 0.02, 0.04, 0.03, 0, 0.04, 0.03
, , 0, 0, 0, 0.140705, 0.1, 0.219043, 0.140705, 0.196946, 0.171447, 0, 0.242878, 0.171447
, 2, 3.23, 3.23, 3.19, 0.32, 0.32, 0.26, 0.39, 0.39, 0.33, 3.01, 2.88, 3.18
, , 1.59453, 1.45543, 1.39041, 0.529532, 0.529532, 0.484507, 0.694786, 0.633971, 0.603943, 1.61117, 1.5458, 1.77172
, 3, 0, 0, 0, 0.03, 0.02, 0.01, 0, 0.03, 0, 0.05, 0.12, 0.1
, , 0, 0, 0, 0.171447, 0.140705, 0.1, 0, 0.171447, 0, 0.219043, 0.326599, 0.301511
, 4, 0, 0, 0, 0.31, 0.29, 0.29, 0.32, 0.4, 0.3, 0, 0, 0
, , 0, 0, 0, 0.525991, 0.498381, 0.477684, 0.601009, 0.568535, 0.522233, 0, 0, 0
, 5, 0.2, 0.19, 0.26, 0.94, 1.03, 0.84, 0.93, 0.82, 0.9, 0.35, 0.4, 0.33
, , 0.471404, 0.442559, 0.484507, 0.896908, 0.926108, 0.939804, 0.997522, 0.936143, 0.926599, 0.625631, 0.603023, 0.55149
, 6, 0.21, 0.35, 0.29, 0.73, 0.82, 0.73, 1.02, 0.92, 0.91, 0, 0, 0
, , 0.53739, 0.575159, 0.555869, 0.851084, 0.903193, 0.839131, 1.0729, 1.05102, 1.11096, 0, 0, 0
, 7, 0.6, 0.65, 0.62, 1.66, 1.98, 2.06, 1.66, 1.85, 1.75, 0.9, 0.99, 1.05
, , 0.738549, 0.821123, 0.838228, 1.21622, 1.28692, 1.58159, 1.40863, 1.38808, 1.34371, 0.915633, 0.937383, 1.02863
, 8, 0.17, 0.15, 0.16, 0.55, 0.68, 0.5, 0.54, 0.5, 0.46, 0.17, 0.14, 0.19
, , 0.403395, 0.385992, 0.394917, 0.701729, 0.736906, 0.6742, 0.757721, 0.703527, 0.716614, 0.427702, 0.348735, 0.394277
,Sum, 7.92, 8.11, 7.98, 6.39, 7.06, 6.64, 6.8, 7.05, 6.45, 8.35, 7.7, 7.95
, , 2.41912, 2.28696, 2.3224, 2.58939, 2.13589, 2.48031, 2.60148, 2.57954, 2.44278, 2.70941, 2.69867, 2.92456
Number Expired, 0, 0.01, 0, 0.01, 0.06, 0.13, 0.05, 0.09, 0.08, 0.07, 0, 0.03, 0.12
, , 0.1, 0, 0.1, 0.238683, 0.366667, 0.219043, 0.378594, 0.338744, 0.256432, 0, 0.3, 0.755852
, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 2, 0.13, 0.18, 0.2, 0.02, 0.01, 0, 0.01, 0, 0.01, 0.25, 0.25, 0.21
, , 0.418149, 0.411452, 0.471404, 0.140705, 0.1, 0, 0.1, 0, 0.1, 0.51981, 0.51981, 0.53739
