Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min, 180 min, 190 min, 200 min, 210 min, 220 min, 230 min, 240 min, 250 min, 260 min, 270 min, 280 min, 290 min,
, , 1.07139, 1.05078, 1.0539, 1.39928, 1.67727, 1.51421, 1.54981, 1.44008, 1.42768, 1.45904, 1.56399, 1.65584, 1.43474, 1.25754, 1.23321, 1.22314, 1.64704, 1.44823, 1.45821, 1.54279, 1.41489, 1.5109, 1.43323, 1.37275, 1.28692, 1.24215, 1.439, 0.835814, 0.958271, 1.03475
, 8, 0.25, 0.34, 0.54, 0.66, 0.71, 0.78, 0.7, 0.65, 0.65, 0.77, 0.65, 0.64, 0.69, 0.8, 0.67, 0.62, 0.63, 0.49, 0.75, 0.8, 0.74, 0.59, 0.77, 0.57, 0.73, 0.6, 0.63, 0.3, 0.3, 0.35
, , 0.5, 0.535978, 0.673, 0.727803, 0.769297, 0.916515, 0.904534, 0.845368, 0.845368, 0.941254, 0.74366, 0.810537, 0.837203, 0.840875, 0.804721, 0.749141, 0.812217, 0.674125, 0.79614, 0.921132, 0.84829, 0.726066, 0.951925, 0.755518, 0.802207, 0.651339, 0.747454, 0.541229, 0.559581, 0.625631
,Sum, 9.3, 9.38, 9.76, 7.51, 7.34, 7.58, 7.58, 7.71, 7.46, 7.35, 7.81, 7.24, 7.5, 7.44, 7.32, 6.58, 7.57, 7.19, 7.43, 7.18, 7.43, 7.52, 7.81, 7.18, 7.1, 7.02, 7.36, 9.01, 9.1, 9.11
, , 3.07975, 2.80972, 2.8959, 2.62273, 2.70137, 2.68245, 2.77135, 2.71656, 2.45122, 2.26691, 3.00066, 3.00209, 3.03681, 2.84736, 2.65862, 2.34059, 2.79341, 2.71805, 3.036, 2.79386, 2.80424, 2.67604, 2.75862, 2.62998, 2.67989, 2.3952, 2.66105, 2.81229, 3.09936, 3.14593
Number Out, 0, 3.48, 3.55, 3.39, 2.05, 1.99, 1.92, 1.81, 1.8, 1.84, 1.74, 1.96, 1.68, 2.12, 1.8, 1.75, 1.55, 1.87, 1.9, 2.06, 1.89, 1.85, 1.92, 1.9, 1.77, 1.82, 1.68, 1.93, 3.24, 3.46, 3.36
, , 1.99231, 1.86068, 2.09326, 1.29002, 1.25927, 1.26075, 1.36104, 1.56992, 1.39059, 1.36789, 1.40648, 1.29396, 1.57172, 1.45644, 1.4521, 1.25831, 1.44008, 1.73205, 1.60063, 1.27837, 1.40256, 1.26874, 1.38899, 1.40601, 1.33621, 1.24625, 1.49244, 1.46419, 1.81698, 2.03266
, 1, 0, 0, 0, 0, 0.03, 0.05, 0.06, 0.04, 0.02, 0.03, 0.05, 0.05, 0.04, 0.03, 0.03, 0.04, 0.02, 0.04, 0.02, 0.01, 0.04, 0.03, 0.03, 0.05, 0.03, 0.02, 0.07, 0.02, 0.04, 0.02
, , 0, 0, 0, 0, 0.171447, 0.219043, 0.238683, 0.196946, 0.140705, 0.171447, 0.261116, 0.219043, 0.196946, 0.171447, 0.171447, 0.196946, 0.140705, 0.196946, 0.140705, 0.1, 0.196946, 0.171447, 0.171447, 0.219043, 0.171447, 0.140705, 0.293189, 0.140705, 0.196946, 0.140705
, 2, 3.12, 3.37, 3.44, 0.39, 0.26, 0.34, 0.31, 0.36, 0.34, 0.24, 0.25, 0.2, 0.29, 0.33, 0.4, 0.3, 0.29, 0.3, 0.23, 0.33, 0.32, 0.24, 0.26, 0.31, 0.22, 0.27, 0.31, 3.49, 2.85, 2.87
, , 1.40906, 1.67365, 1.59747, 0.633971, 0.524549, 0.554504, 0.525991, 0.611671, 0.572431, 0.53409, 0.5, 0.402015, 0.573752, 0.569512, 0.603023, 0.559581, 0.555869, 0.502519, 0.489382, 0.603943, 0.583961, 0.494822, 0.561743, 0.525991, 0.439926, 0.468287, 0.544857, 1.72032, 1.67196, 1.52855
, 3, 0, 0, 0, 0.01, 0, 0.04, 0.03, 0.01, 0.01, 0, 0.02, 0.03, 0.02, 0, 0, 0.01, 0, 0.04, 0.02, 0.02, 0.02, 0.02, 0.01, 0.04, 0, 0.03, 0.02, 0.09, 0.13, 0.06
, , 0, 0, 0, 0.1, 0, 0.196946, 0.222702, 0.1, 0.1, 0, 0.140705, 0.171447, 0.140705, 0, 0, 0.1, 0, 0.196946, 0.140705, 0.140705, 0.140705, 0.140705, 0.1, 0.242878, 0, 0.171447, 0.140705, 0.287623, 0.337998, 0.238683
, 4, 0, 0, 0, 0.27, 0.28, 0.27, 0.39, 0.39, 0.29, 0.31, 0.38, 0.25, 0.44, 0.38, 0.26, 0.31, 0.33, 0.37, 0.32, 0.27, 0.27, 0.39, 0.34, 0.35, 0.38, 0.35, 0.31, 0, 0, 0
, , 0, 0, 0, 0.489382, 0.551948, 0.446196, 0.601261, 0.617833, 0.518253, 0.544857, 0.632136, 0.479373, 0.640707, 0.647918, 0.504925, 0.544857, 0.58698, 0.613896, 0.529532, 0.489382, 0.600589, 0.617833, 0.535978, 0.51981, 0.61595, 0.5, 0.525991, 0, 0, 0
, 5, 0.22, 0.21, 0.19, 1.09, 1.04, 1.05, 1.04, 1.11, 0.89, 1.09, 1.05, 1.04, 0.97, 1.03, 1.2, 1, 0.96, 0.88, 0.81, 0.92, 0.97, 1, 1.09, 0.9, 0.79, 1.01, 1.02, 0.22, 0.49, 0.34
, , 0.462317, 0.433333, 0.464823, 1.13791, 1.05333, 0.9783, 0.96316, 0.930895, 0.99387, 0.9, 1.06719, 0.941952, 0.904031, 1.17598, 1.02494, 0.963998, 1.154, 0.966928, 0.800189, 0.906542, 0.936952, 0.942809, 1.01598, 1.01005, 0.85629, 0.999949, 1.03455, 0.416333, 0.627566, 0.589813
, 6, 0.42, 0.33, 0.55, 0.87, 0.68, 0.82, 0.89, 0.95, 1.1, 0.89, 0.88, 0.8, 0.63, 0.85, 0.84, 0.62, 0.96, 0.86, 1.01, 0.77, 0.95, 1.08, 0.9, 0.9, 0.99, 0.94, 0.84, 0, 0, 0
, , 0.638496, 0.569512, 0.757121, 0.991428, 0.815011, 0.903193, 1.08148, 0.936089, 0.969223, 0.908934, 0.832181, 0.953463, 0.786952, 1.07661, 0.939804, 0.707535, 0.931166, 1.00524, 1.05883, 0.763498, 0.925236, 0.981444, 0.969223, 1.01005, 1.01995, 0.982884, 0.96106, 0, 0, 0
, 7, 0.61, 0.75, 0.61, 1.94, 1.76, 1.8, 1.92, 1.92, 1.85, 1.84, 1.94, 1.92, 1.65, 1.64, 1.6, 1.64, 1.84, 1.77, 1.65, 1.68, 1.66, 1.67, 1.76, 1.9, 1.74, 1.65, 1.7, 0.74, 0.99, 0.94
, , 0.777135, 0.770347, 0.87496, 1.38404, 1.51171, 1.44949, 1.50205, 1.39754, 1.38808, 1.48201, 1.44823, 1.58069, 1.3133, 1.27541, 1.21439, 1.17654, 1.54867, 1.39157, 1.41689, 1.4899, 1.335, 1.42882, 1.39349, 1.32954, 1.2762, 1.21751, 1.39624, 0.824131, 0.926545, 1.00323
, 8, 0.16, 0.21, 0.32, 0.67, 0.71, 0.78, 0.7, 0.65, 0.65, 0.76, 0.66, 0.64, 0.69, 0.8, 0.66, 0.62, 0.63, 0.48, 0.75, 0.8, 0.74, 0.59, 0.77, 0.57, 0.72, 0.6, 0.64, 0.13, 0.19, 0.26
, , 0.394917, 0.433333, 0.529532, 0.75284, 0.769297, 0.916515, 0.904534, 0.845368, 0.845368, 0.944094, 0.75505, 0.810537, 0.837203, 0.840875, 0.794171, 0.749141, 0.812217, 0.6739, 0.79614, 0.921132, 0.84829, 0.726066, 0.951925, 0.755518, 0.805035, 0.635642, 0.745627, 0.366667, 0.506423, 0.543464
,Sum, 8.01, 8.42, 8.5, 7.29, 6.75, 7.07, 7.15, 7.23, 6.99, 6.9, 7.19, 6.61, 6.85, 6.86, 6.74, 6.09, 6.9, 6.64, 6.87, 6.69, 6.82, 6.94, 7.06, 6.79, 6.69, 6.55, 6.84, 7.93, 8.15, 7.85
, , 2.49239, 2.45846, 2.50857, 2.48346, 2.41784, 2.47923, 2.70194, 2.53004, 2.34195, 2.19963, 2.91875, 2.81373, 2.85818, 2.73407, 2.4929, 2.1182, 2.66477, 2.56834, 2.91168, 2.54135, 2.55991, 2.60078, 2.54185, 2.40494, 2.53339, 2.2355, 2.44007, 2.32359, 2.77571, 2.88281
Number Expired, 0, 0, 0, 0, 0.09, 0.11, 0.12, 0.11, 0.22, 0.1, 0.12, 0.13, 0.17, 0.2, 0.18, 0.1, 0.4, 0.18, 0.1, 0.4, 0.11, 0.21, 0.18, 0.25, 0.18, 0.08, 0.08, 0.23, 0.02, 0.03, 0.09
, , 0, 0, 0, 0.350901, 0.345096, 0.40899, 0.345096, 0.612661, 0.301511, 0.356186, 0.337998, 0.427702, 0.550482, 0.411452, 0.333333, 1.96433, 0.43531, 0.481999, 1.85864, 0.345096, 0.498381, 0.457927, 0.538892, 0.770412, 0.27266, 0.307482, 0.547815, 0.2, 0.3, 0.51434
, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 2, 0.12, 0.28, 0.26, 0.02, 0.04, 0.02, 0.01, 0.01, 0.04, 0.01, 0, 0.02, 0.03, 0.01, 0.01, 0.07, 0, 0.02, 0.06, 0.03, 0, 0.02, 0.02, 0.01, 0.01, 0.01, 0.01, 0.38, 0.33, 0.3
, , 0.356186, 0.604361, 0.561743, 0.140705, 0.196946, 0.140705, 0.1, 0.1, 0.196946, 0.1, 0, 0.140705, 0.171447, 0.1, 0.1, 0.355477, 0, 0.140705, 0.342893, 0.171447, 0, 0.140705, 0.140705, 0.1, 0.1, 0.1, 0.1, 0.838228, 0.603943, 0.559581
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.09, 0.06
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.238683, 0.287623, 0.238683
, 4, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0.01, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.1, 0, 0, 0
, 5, 0.1, 0.1, 0.16, 0.05, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0.17, 0.29, 0.23
, , 0.333333, 0.301511, 0.394917, 0.219043, 0.140705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.450701, 0.591096, 0.489382
, 6, 0.2, 0.2, 0.28, 0.11, 0.08, 0.13, 0.1, 0.1, 0.04, 0.07, 0.05, 0.07, 0.14, 0.06, 0.07, 0.23, 0.1, 0.05, 0.12, 0.11, 0.06, 0.09, 0.13, 0.08, 0.06, 0.09, 0.07, 0, 0, 0.01
, , 0.449467, 0.492366, 0.551948, 0.345096, 0.27266, 0.337998, 0.301511, 0.362372, 0.196946, 0.325824, 0.219043, 0.256432, 0.512865, 0.238683, 0.256432, 0.930461, 0.333333, 0.261116, 0.555596, 0.37322, 0.342893, 0.287623, 0.441645, 0.307482, 0.238683, 0.287623, 0.256432, 0, 0, 0.1
, 7, 0.4, 0.4, 0.32, 0.17, 0.29, 0.22, 0.17, 0.25, 0.23, 0.17, 0.27, 0.24, 0.18, 0.16, 0.25, 0.45, 0.22, 0.26, 0.41, 0.25, 0.18, 0.34, 0.3, 0.32, 0.24, 0.13, 0.19, 0.05, 0.04, 0.1
, , 0.666667, 0.724743, 0.601009, 0.450701, 0.555869, 0.578748, 0.450701, 0.575159, 0.509605, 0.403395, 0.529055, 0.494822, 0.557411, 0.394917, 0.592461, 1.74874, 0.462317, 0.675995, 1.35658, 0.592461, 0.519907, 0.945163, 0.611341, 1.00383, 0.570663, 0.337998, 0.419114, 0.261116, 0.196946, 0.627646
, 8, 0.07, 0.13, 0.17, 0.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0.15, 0.1
, , 0.256432, 0.366667, 0.427702, 0.238683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.37322, 0.385992, 0.333333
,Sum, 0.89, 1.11, 1.19, 0.5, 0.54, 0.49, 0.4, 0.58, 0.41, 0.37, 0.45, 0.5, 0.55, 0.41, 0.45, 1.15, 0.5, 0.44, 0.99, 0.5, 0.45, 0.63, 0.7, 0.59, 0.4, 0.32, 0.51, 0.79, 0.93, 0.89
, , 1.1625, 1.21352, 1.44036, 0.797724, 0.881, 0.904478, 0.791368, 1.1907, 0.63715, 0.733815, 0.672324, 0.969223, 1.34371, 0.712018, 0.845368, 4.65448, 0.717741, 1.1575, 3.82045, 0.870388, 0.880484, 1.42599, 1.21854, 1.78713, 0.696311, 0.583961, 0.797661, 1.36548, 1.13933, 1.49676
