Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min,
, 2, 0.737995, 0.731424, 1.01558, 0.165527, 0.0169172, 0.00296806, 0.0670675, 0.057942, 0.181397, 0.0394904, 0.123563, 0.092144, 0.213525, 0.44939, 0.704206, 3.16063, 3.68289, 5.7099
, , 1.20659, 0.994532, 1.44845, 0.654951, 0.116429, 0.0296806, 0.183102, 0.246147, 1.21891, 0.183935, 0.483321, 0.338669, 0.520366, 1.75813, 3.14339, 2.56971, 2.83682, 18.5023
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00263779, 0, 0.0143432, 0, 0, 0.141007, 0.320711, 0.314691
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0263779, 0, 0.101627, 0, 0, 0.707373, 0.963649, 1.07728
, 4, 0, 0, 0, 0.00401243, 0, 0, 0.00254085, 0.000579452, 0.00864418, 0.00518791, 0, 0, 0.0114109, 0.0115446, 0.0167746, 0, 0, 0
, , 0, 0, 0, 0.0352351, 0, 0, 0.0181562, 0.00579452, 0.050604, 0.0366237, 0, 0, 0.0469015, 0.0488354, 0.0690642, 0, 0, 0
, 5, 0.161427, 0.219489, 0.16717, 0.088083, 0.006595, 0.0041523, 0.00786285, 0.0137225, 0.00535263, 0.00681831, 0.00369141, 0.0137258, 0.0358994, 0.0255157, 0.0550726, 0.62462, 0.943084, 0.83333
, , 0.918776, 0.736814, 0.491273, 0.507028, 0.0412995, 0.0271811, 0.0381726, 0.0826496, 0.0271298, 0.0316862, 0.0248643, 0.0555317, 0.0946179, 0.0719644, 0.161341, 1.18262, 2.16443, 2.01504
, 6, 0.249325, 0.322432, 0.237123, 0.017979, 0.0176551, 0.0167693, 0.207197, 0.0674794, 0.145993, 0.0914025, 0.034633, 0.0932635, 0.15317, 0.546342, 0.278582, 0.0206711, 0, 0.972526
, , 0.750202, 0.781568, 0.843754, 0.0725245, 0.0821828, 0.0613477, 1.50144, 0.189114, 0.849197, 0.663919, 0.12403, 0.624867, 0.667451, 3.38459, 1.13378, 0.206711, 0, 9.72526
, 7, 0.345055, 0.333799, 0.499842, 0.041262, 0.102705, 0.127402, 0.355844, 0.0862796, 0.807846, 0.0667519, 0.116642, 0.284566, 0.366532, 1.5344, 2.01222, 0.0309592, 0.00710907, 5.11494
, , 0.841253, 0.871343, 1.08803, 0.261673, 0.699067, 0.917093, 2.82227, 0.265287, 4.21245, 0.139624, 0.551221, 1.57704, 0.541478, 8.82226, 10.8334, 0.144527, 0.0359854, 50.9628
, 8, 0.115662, 0.185248, 0.176944, 0.0187793, 0, 0.00329437, 0.0119212, 0.00266548, 0.00883278, 0.00414398, 0.00716446, 0.0347437, 0.0405383, 0.0364987, 0.0436055, 0.235285, 0.510605, 0.659276
, , 0.505976, 0.64477, 0.65756, 0.167795, 0, 0.0265932, 0.0649614, 0.0266548, 0.0509881, 0.0414398, 0.0678833, 0.184808, 0.111886, 0.108586, 0.131348, 0.681779, 1.36714, 2.03239
,Sum, 1.62228, 1.79988, 2.11384, 0.344801, 0.175075, 0.178766, 0.966938, 0.336952, 1.56205, 0.304295, 0.439528, 0.659009, 1.21237, 4.25457, 5.81845, 4.26896, 5.49495, 19.4898
, , 2.74051, 2.12608, 2.76136, 0.976372, 0.72286, 0.948584, 6.89708, 0.613407, 7.73429, 1.105, 1.52191, 2.3821, 1.76383, 22.3092, 30.7567, 3.58401, 4.27729, 137.452
Number In, 0, 3.38, 3.33, 3.22, 0.85, 1.01, 1.03, 2.07, 2.01, 2.23, 2.02, 1.88, 2.03, 3.59, 4.25, 3.76, 3.49, 3.54, 3.46
, , 1.64397, 1.77556, 1.78422, 0.925235, 0.937383, 0.958271, 1.57156, 1.59225, 1.46236, 1.47011, 1.35795, 1.39592, 1.88076, 2.14794, 1.74147, 2.10576, 1.91443, 1.95619
, 1, 0, 0, 0, 0.04, 0.01, 0.02, 0.02, 0.07, 0.03, 0.03, 0.04, 0.1, 0.13, 0.04, 0.03, 0.04, 0.03, 0.01
, , 0, 0, 0, 0.196946, 0.1, 0.140705, 0.140705, 0.256432, 0.171447, 0.171447, 0.196946, 0.333333, 0.393251, 0.196946, 0.171447, 0.196946, 0.171447, 0.1
, 2, 3.45, 3.06, 3.34, 0.09, 0.21, 0.11, 0.29, 0.38, 0.23, 0.3, 0.3, 0.29, 0.7, 0.66, 0.66, 7.22, 6.35, 6.96
, , 1.93519, 1.6986, 1.65279, 0.287624, 0.433333, 0.345096, 0.555869, 0.647918, 0.489382, 0.541229, 0.481999, 0.53739, 0.822659, 0.855405, 0.781348, 2.49274, 2.54008, 2.64735
, 3, 0, 0, 0, 0.02, 0.01, 0.02, 0.01, 0, 0.02, 0, 0.01, 0.02, 0.06, 0.03, 0.01, 0.1, 0.18, 0.22
, , 0, 0, 0, 0.140705, 0.1, 0.140705, 0.1, 0, 0.140705, 0, 0.1, 0.140705, 0.238683, 0.171447, 0.1, 0.301511, 0.411452, 0.523778
, 4, 0, 0, 0, 0.19, 0.12, 0.15, 0.4, 0.29, 0.33, 0.27, 0.26, 0.32, 0.59, 0.57, 0.68, 0, 0, 0
, , 0, 0, 0, 0.419114, 0.356186, 0.385992, 0.568535, 0.573753, 0.620443, 0.509605, 0.504925, 0.601009, 0.753376, 0.728289, 0.85138, 0, 0, 0
, 5, 0.23, 0.24, 0.41, 0.48, 0.63, 0.54, 1.09, 1.16, 0.99, 0.95, 0.94, 0.89, 2.07, 2.1, 1.89, 0.68, 0.66, 0.66
, , 0.468287, 0.494822, 0.652811, 0.771722, 0.747454, 0.757721, 1.14676, 1.07045, 0.989796, 0.891882, 0.919156, 0.91998, 1.27331, 1.5209, 1.41346, 0.77694, 0.831452, 0.819214
, 6, 0.8, 0.57, 0.6, 1.08, 1.09, 0.93, 1.09, 0.94, 1.04, 0.94, 0.92, 0.9, 0.98, 0.98, 0.93, 0, 0, 0
, , 0.932034, 0.755518, 0.791368, 1.1519, 1.12002, 0.966667, 1.02588, 0.83871, 1.07233, 0.862461, 0.906542, 0.958745, 0.974213, 1.11898, 1.01757, 0, 0, 0
, 7, 0.94, 1.01, 0.96, 1.04, 1.1, 1.02, 2.15, 1.92, 1.97, 2.34, 1.82, 1.96, 4.16, 4.23, 4.03, 1.06, 0.88, 1.15
, , 1.01325, 0.989797, 1.06287, 1.08171, 1.01005, 0.898708, 1.70783, 1.27667, 1.26695, 1.83248, 1.32863, 1.42077, 2.09723, 2.06879, 1.98202, 0.96211, 0.844232, 1.07661
, 8, 0.31, 0.37, 0.24, 0.3, 0.25, 0.35, 0.75, 0.68, 0.54, 0.57, 0.81, 0.67, 1.21, 1.24, 1.12, 0.32, 0.36, 0.36
, , 0.56309, 0.645966, 0.494822, 0.559581, 0.479372, 0.575159, 0.808728, 0.763829, 0.716614, 0.768772, 0.981598, 0.921735, 1.15728, 1.00624, 1.06629, 0.529532, 0.627968, 0.594928
,Sum, 9.11, 8.58, 8.77, 4.09, 4.43, 4.17, 7.87, 7.45, 7.38, 7.42, 6.98, 7.18, 13.49, 14.1, 13.11, 12.91, 12, 12.82
, , 3.11366, 2.60217, 2.67746, 2.15132, 2.05606, 1.96461, 3.22445, 2.77571, 2.74057, 2.68622, 2.51452, 2.66432, 3.78859, 3.41565, 3.58136, 3.60722, 3.64595, 3.66909
Number Out, 0, 3.31, 3.35, 3.23, 0.86, 0.94, 1.01, 1.92, 1.79, 2.13, 1.88, 1.74, 1.82, 3, 3.5, 3.26, 3.51, 3.47, 3.48
, , 1.60614, 1.79997, 1.78011, 0.921352, 0.930081, 0.999949, 1.52872, 1.53935, 1.50859, 1.50608, 1.33802, 1.42404, 1.76955, 2.19043, 1.64912, 2.06703, 1.9512, 2.00242
, 1, 0, 0, 0, 0.02, 0.01, 0.03, 0.02, 0.04, 0.06, 0.02, 0.04, 0.06, 0.1, 0.07, 0.05, 0.05, 0.02, 0.02
, , 0, 0, 0, 0.140705, 0.1, 0.171447, 0.140705, 0.196946, 0.238683, 0.140705, 0.196946, 0.238683, 0.333333, 0.256432, 0.219043, 0.219043, 0.140705, 0.140705
, 2, 2.97, 2.98, 3.15, 0.43, 0.2, 0.09, 0.28, 0.37, 0.21, 0.26, 0.27, 0.28, 0.51, 0.5, 0.6, 5.25, 5.02, 5.49
, , 1.64811, 1.46322, 1.54642, 0.655282, 0.426401, 0.287623, 0.533333, 0.597216, 0.456048, 0.484507, 0.509605, 0.533333, 0.688946, 0.771984, 0.791368, 1.84432, 1.74066, 1.85589
, 3, 0, 0, 0, 0.02, 0.01, 0.01, 0.02, 0, 0.02, 0, 0, 0.03, 0.05, 0.03, 0.01, 0.03, 0.04, 0.09
