Statistic Type, Time (min), Rep 0, Rep 1, Rep 2, Rep 3, Rep 4, Rep 5, Rep 6, Rep 7, Rep 8, Rep 9, Rep 10, Rep 11, Rep 12, Rep 13, Rep 14, Rep 15, Rep 16, Rep 17, Rep 18, Rep 19, Rep 20, Rep 21, Rep 22, Rep 23, Rep 24, Rep 25, Rep 26, Rep 27, Rep 28, Rep 29, Rep 30, Rep 31, Rep 32, Rep 33, Rep 34, Rep 35, Rep 36, Rep 37, Rep 38, Rep 39, Rep 40, Rep 41, Rep 42, Rep 43, Rep 44, Rep 45, Rep 46, Rep 47, Rep 48, Rep 49, Rep 50, Rep 51, Rep 52, Rep 53, Rep 54, Rep 55, Rep 56, Rep 57, Rep 58, Rep 59, Rep 60, Rep 61, Rep 62, Rep 63, Rep 64, Rep 65, Rep 66, Rep 67, Rep 68, Rep 69, Rep 70, Rep 71, Rep 72, Rep 73, Rep 74, Rep 75, Rep 76, Rep 77, Rep 78, Rep 79, Rep 80, Rep 81, Rep 82, Rep 83, Rep 84, Rep 85, Rep 86, Rep 87, Rep 88, Rep 89, Rep 90, Rep 91, Rep 92, Rep 93, Rep 94, Rep 95, Rep 96, Rep 97, Rep 98, Rep 99, Mean, Std Dev
, 450, 0.0538493, 0.221847, 0.0980825, 0.082313, 0.196612, 0.0570343, 0.0661814, 0.084137, 0.0925751, 0.0532918, 0.0548472, 0.212013, 0.0242869, 0.131638, 0.0575226, 0.150136, 0.0768117, 0.0728872, 0.242647, 0.101208, 0.147457, 0.227174, 0.182707, 0.0997101, 0.164271, 0.145215, 0.0963521, 0.049644, 0.0918701, 0.163865, 0.0866659, 0.17755, 0.0725301, 0.0747569, 0.0970276, 0.136212, 0.152926, 0.327646, 0.101109, 0.0557933, 0.0993225, 0.238986, 0.121685, 0.077179, 0.109359, 0.0597595, 0.152163, 0.115795, 0.0897685, 0.0424408, 0.0739665, 0.107883, 0.0571177, 0.0690582, 0.124139, 0.433829, 0.128639, 0.0496684, 0.0861989, 0.0512675, 0.11963, 0.386648, 0.0964803, 0.0258952, 0.0635529, 0.0996562, 0.061674, 0.100876, 0.0979238, 0.0649567, 0.04947, 0.285417, 0.055011, 0.108872, 0.131788, 0.0499593, 0.0375916, 0.182247, 0.217304, 0.0894562, 0.143058, 0.156547, 0.0295603, 0.109904, 0.0538859, 0.0759969, 0.137692, 0.112676, 0.0719716, 0.0356832, 0.10894, 0.222163, 0.0739227, 0.138565, 0.0440033, 0.120767, 0.0474762, 0.0660868, 0.251239, 0.106892, 0.115001, 0.0736094, 
, 480, 0.13952, 0.0663503, 0.12809, 0.121074, 0.0827596, 0.121629, 0.122717, 0.0249013, 0.121233, 0.308646, 0.216815, 0.0710449, 0.0812144, 0.0704722, 0.041037, 0.0279938, 0.0966858, 0.12735, 0.0778086, 0.0612651, 0.133922, 0.0404785, 0.0562195, 0.0664652, 0.0495249, 0.185071, 0.0523417, 0.101982, 0.0910624, 0.0492981, 0.069398, 0.172121, 0.418106, 0.139632, 0.300114, 0.0556427, 0.131399, 0.0975993, 0.084198, 0.206441, 0.121267, 0.177154, 0.091806, 0.0089386, 0.0397237, 0.0489878, 0.100511, 0.141071, 0.0986847, 0.080012, 0.0895996, 0.0723857, 0.159252, 0.0612061, 0.104003, 0.0667948, 0.101875, 0.113926, 0.111619, 0.132293, 0.181962, 0.0652334, 0.161381, 0.148349, 0.0308146, 0.212701, 0.141354, 0.223592, 0.087088, 0.0599101, 0.0931661, 0.0759674, 0.18562, 0.042631, 0.151537, 0.0351054, 0.0560282, 0.245347, 0.115063, 0.0759776, 0.129921, 0.120287, 0.182407, 0.0614675, 0.0379456, 0.238818, 0.163028, 0.10939, 0.0559875, 0.0893809, 0.0406616, 0.0873372, 0.0734243, 0.0892873, 0.0134867, 0.242606, 0.176373, 0.0751455, 0.257961, 0.223913, 0.113884, 0.0703689, 
, 510, 0.0879089, 0.108867, 0.106856, 0.0289815, 0.11778, 0.0739787, 0.0245046, 0.210446, 0.0336232, 0.0833872, 0.04782, 0.120748, 0.139591, 0.131186, 0.185843, 0.0854787, 0.0601583, 0.0250671, 0.125851, 0.0498037, 0.115879, 0.0444356, 0.0813985, 0.0853231, 0.0544963, 0.0630035, 0.109017, 0.0773224, 0.0283407, 0.0902852, 0.086495, 0.03473, 0.0487305, 0.0426666, 0.109188, 0.177234, 0.138883, 0.074113, 0.0458944, 0.0826701, 0.0875326, 0.0931437, 0.116175, 0.0328166, 0.051119, 0.164789, 0.101253, 0.0317078, 0.100882, 0.0477743, 0.084907, 0.217267, 0.140194, 0.136424, 0.0951263, 0.0980275, 0.131647, 0.121675, 0.193381, 0.0543691, 0.145142, 0.0670837, 0.0125834, 0.0476837, 0.113365, 0.111223, 0.096934, 0.0444824, 0.531397, 0.274521, 0.0553813, 0.0960673, 0.235523, 0.0839732, 0.0635295, 0.0414327, 0.0298706, 0.120593, 0.102822, 0.063971, 0.117029, 0.0575948, 0.101939, 0.201263, 0.0841085, 0.0955037, 0.0486287, 0.120465, 0.142122, 0.131112, 0.0879089, 0.184941, 0.211445, 0.1597, 0.029483, 0.15503, 0.02347, 0.0701009, 0.293397, 0.139303, 0.103303, 0.0707523, 
, 540, 0.171513, 0.125618, 0.10399, 0.223838, 0.0773763, 0.100745, 0.0851074, 0.110748, 0.070754, 0.0400289, 0.0965556, 0.199052, 0.191447, 0.14091, 0.0678955, 0.0747294, 0.0717773, 0.0756327, 0.0763224, 0.0343526, 0.0363444, 0.0541952, 0.0460327, 0.0485901, 0.109827, 0.124146, 0.112893, 0.229051, 0.0735535, 0.208799, 0.143398, 0.0471802, 0.0886312, 0.054777, 0.0695821, 0.091628, 0.0410929, 0.144853, 0.0620056, 0.101172, 0.109214, 0.0810771, 0.125934, 0.0629761, 0.0306783, 0.0531148, 0.0405985, 0.149668, 0.0326375, 0.18855, 0.0794312, 0.116364, 0.107808, 0.139901, 0.113416, 0.255463, 0.0380473, 0.0890645, 0.088269, 0.182062, 0.150195, 0.124795, 0.163, 0.218815, 0.0200602, 0.0735372, 0.173157, 0.102488, 0.789925, 0.0436035, 0.350305, 0.124225, 0.200633, 0.0317322, 0.110126, 0.11062, 0.0413025, 0.0717855, 0.116333, 0.0439616, 0.0250997, 0.141768, 0.0378581, 0.193677, 0.0653687, 0.128505, 0.0924764, 0.132131, 0.107825, 0.0717082, 0.170634, 0.102657, 0.160472, 0.174174, 0.122599, 0.168398, 0.0482198, 0.0563538, 0.0493856, 0.0793559, 0.112997, 0.090388, 
, 570, 0.10861, 0.159526, 0.121037, 0.074058, 0.216081, 0.0696981, 0.0889486, 0.0931274, 0.083783, 0.0711406, 0.11488, 0.111788, 0.113786, 0.0910319, 0.0608297, 0.167763, 0.0519348, 0.168884, 0.129244, 0.0655599, 0.185465, 0.208722, 0.151062, 0.0595581, 0.0934428, 0.0984253, 0.0800049, 0.0510966, 0.0574158, 0.135773, 0.0657145, 0.0571777, 0.10826, 0.108565, 0.236348, 0.0764852, 0.129881, 0.0677043, 0.167438, 0.0450195, 0.139709, 0.0910115, 0.0661377, 0.074408, 0.0835978, 0.0573568, 0.0269674, 0.0784444, 0.052301, 0.0573547, 0.240615, 0.102561, 0.153648, 0.072522, 0.0522624, 0.190436, 0.0690877, 0.0520671, 0.0603963, 0.186294, 0.151611, 0.061851, 0.207599, 0.0656515, 0.0609538, 0.110801, 0.0512309, 0.12583, 0.0829285, 0.1665, 0.348977, 0.0611918, 0.0601908, 0.129983, 0.186684, 0.052533, 0.292851, 0.0908305, 0.0786092, 0.0878601, 0.059377, 0.152439, 0.171777, 0.0640299, 0.0798665, 0.0696676, 0.0755961, 0.107701, 0.10708, 0.0593974, 0.0674947, 0.0774068, 0.162579, 0.0819234, 0.116506, 0.0887716, 0.0366191, 0.0555786, 0.0839945, 0.0171102, 0.10462, 0.0577823, 
, 600, 0.0996277, 0.098348, 0.17572, 0.094989, 0.136153, 0.113177, 0.141652, 0.150122, 0.030304, 0.109631, 0.0760498, 0.0425639, 0.0727397, 0.1841, 0.134932, 0.0786743, 0.0710653, 0.056958, 0.134796, 0.0672099, 0.0798543, 0.0721008, 0.0386597, 0.0761495, 0.0598429, 0.0696554, 0.0796265, 0.161843, 0.199943, 0.07736, 0.124438, 0.0590637, 0.0403605, 0.061556, 0.045345, 0.0462545, 0.142155, 0.0491842, 0.0755107, 0.0460938, 0.102218, 0.0637858, 0.171061, 0.0831136, 0.210044, 0.096521, 0.0651001, 0.104496, 0.072935, 0.0408895, 0.511631, 0.0649902, 0.0584025, 0.166423, 0.23606, 0.0273966, 0.13075, 0.154871, 0.144098, 0.267287, 0.083667, 0.0655762, 0.152297, 0.0704447, 0.0673869, 0.0756449, 0.0650899, 0.0347473, 0.197343, 0.0667643, 0.170457, 0.107808, 0.0545329, 0.0929158, 0.0562968, 0.130509, 0.139821, 0.182465, 0.152224, 0.0530762, 0.0576375, 0.241276, 0.0992086, 0.0921448, 0.0651611, 0.119025, 0.119411, 0.118781, 0.082371, 0.112264, 0.00847371, 0.104224, 0.135913, 0.0920085, 0.0830729, 0.141018, 0.0268229, 0.0506755, 0.11925, 0.0229024, 0.103566, 0.0660988, 
, 630, 0.218066, 0.0761149, 0.0708557, 0.0985901, 0.139048, 0.0560059, 0.140234, 0.0771606, 0.0877116, 0.12521, 0.0879374, 0.10156, 0.124709, 0.131659, 0.0598185, 0.117183, 0.175891, 0.0354167, 0.112351, 0.0578837, 0.0954936, 0.129325, 0.0356038, 0.165607, 0.0280558, 0.101864, 0.063383, 0.37734, 0.0762777, 0.115869, 0.134965, 0.0771301, 0.104694, 0.0535604, 0.0464661, 0.0658366, 0.15376, 0.107595, 0.056193, 0.102755, 0.111039, 0.101284, 0.0903748, 0.1612, 0.236424, 0.144741, 0.147479, 0.106588, 0.0620666, 0.0680542, 0.174976, 0.0622314, 0.123191, 0.110903, 0.149581, 0.0951172, 0.139915, 0.0229696, 0.0717183, 0.0707825, 0.0389547, 0.109934, 0.0800456, 0.0627055, 0.0669678, 0.0614319, 0.171802, 0.100104, 0.165468, 0.0371379, 0.0763184, 0.0324015, 0.0837647, 0.0785828, 0.116805, 0.128239, 0.17651, 0.689089, 0.0471191, 0.112809, 0.0664693, 0.10886, 0.0661113, 0.115226, 0.0636902, 0.120996, 0.0974304, 0.364465, 0.0786194, 0.124412, 0.142562, 0.0283285, 0.0360982, 0.0697835, 0.0545898, 0.0549174, 0.0314819, 0.161108, 0.212236, 0.0855204, 0.109549, 0.0828927, 
, 660, 0.0839355, 0.0854533, 0.0249878, 0.162264, 0.0535136, 0.0443502, 0.0272522, 0.10388, 0.159845, 0.105048, 0.163116, 0.161542, 0.204722, 0.0946859, 0.122841, 0.065033, 0.0142965, 0.16014, 0.118195, 0.074172, 0.0706604, 0.0718811, 0.0417745, 0.109646, 0.099941, 0.226101, 0.0208171, 0.125655, 0.0479187, 0.139707, 0.108834, 0.174441, 0.104909, 0.080363, 0.769196, 0.170884, 0.165556, 0.0553019, 0.0636841, 0.08408, 0.114526, 0.18055, 0.16888, 0.0310506, 0.172188, 0.312087, 0.101976, 0.148547, 0.195565, 0.0346252, 0.186112, 0.235972, 0.0772339, 0.0855815, 0.0805725, 0.0940125, 0.0516032, 0.0918762, 0.0797953, 0.0687256, 0.0642436, 0.042863, 0.16272, 0.0928019, 0.0910868, 0.0991882, 0.300566, 0.130552, 0.0259888, 0.0887268, 0.125157, 0.0609253, 0.0539225, 0.0597982, 0.0968506, 0.0626567, 0.144371, 0.432265, 0.0848694, 0.158834, 0.050651, 0.0868368, 0.0456543, 0.0641886, 0.0929321, 0.0303243, 0.0994629, 0.0515951, 0.0515788, 0.0681254, 0.128233, 0.0903788, 0.0483785, 0.156661, 0.0833964, 0.13713, 0.124042, 0.135577, 0.123171, 0.163645, 0.114824, 0.0930771, 
, 690, 0.326514, 0.525629, 0.436676, 0.416746, 0.636066, 0.276626, 0.354567, 0.280784, 0.725759, 0.449998, 0.471997, 0.438446, 0.377702, 0.487895, 0.520809, 0.302014, 0.42252, 0.530955, 0.274375, 0.368427, 0.376322, 0.481138, 0.354911, 0.253503, 0.382593, 0.503686, 0.345951, 0.482021, 0.350321, 0.305137, 0.610461, 0.349058, 0.441638, 0.536918, 1.12906, 0.365485, 0.426872, 0.36979, 0.270312, 0.295068, 0.372081, 0.39435, 0.468713, 0.600503, 0.601044, 0.516437, 0.49327, 0.328546, 0.654624, 0.54727, 0.439752, 0.574306, 0.314675, 0.356663, 0.415999, 0.257381, 0.199396, 0.606419, 0.395628, 0.261599, 0.186646, 0.279529, 0.410659, 0.54479, 0.563334, 0.422965, 0.498773, 0.265619, 0.45108, 0.443121, 0.450201, 0.197445, 0.23146, 0.383883, 0.363198, 0.388155, 0.463766, 0.535535, 0.509806, 0.400547, 0.298454, 0.575391, 0.513993, 0.436184, 0.430882, 0.331968, 0.520616, 0.255906, 0.418933, 0.479279, 0.407583, 0.411961, 0.465489, 0.142403, 0.402533, 0.17875, 0.31475, 0.527507, 0.244084, 0.628394, 0.42029, 0.137755, 


Avg Service Time, 0, 25.3559, 20.6774, 22.2693, 18.8252, 19.4806, 22.3513, 17.6485, 17.6905, 23.1373, 20.0055, 22.5179, 18.2814, 21.592, 20.4156, 23.1251, 15.8435, 17.668, 18.0875, 19.7617, 16.7275, 19.3953, 18.9455, 23.1314, 20.7742, 20.7296, 23.2139, 17.7639, 16.673, 16.3536, 23.9421, 20.0892, 18.8653, 23.006, 21.2868, 21.8535, 18.2098, 21.9029, 20.0635, 16.6752, 14.7569, 23.2807, 20.2652, 18.626, 23.1006, 18.5278, 21.9235, 20.2726, 18.2475, 17.2944, 20.6448, 19.7207, 24.3913, 21.4598, 20.78, 19.8656, 20.8514, 17.8196, 21.1156, 20.8089, 20.5141, 22.8536, 22.619, 19.4684, 17.3604, 19.3093, 17.3044, 22.301, 18.9209, 20.3812, 19.7234, 20.5133, 22.2293, 16.4794, 22.3412, 21.5202, 18.3906, 21.1711, 19.4949, 18.1011, 22.8886, 20.5369, 19.5415, 16.2078, 24.2139, 15.0812, 24.0204, 21.1771, 18.3426, 17.9011, 17.0164, 18.6195, 18.4372, 23.6418, 21.7639, 21.9855, 20.9756, 15.5359, 20.375, 19.6297, 19.4555, 20.0643, 2.31982, 
, 1, 16.4953, 4.27353, 0, 10.0887, 35.2331, 24.2898, 1.82413, 3.65665, 5.50325, 47.651, 0, 0, 12.4642, 6.23761, 6.26837, 4.22906, 27.2168, 1.39882, 4.60999, 2.89441, 0, 13.8378, 8.93646, 1.64565, 4.6433, 18.8367, 3.96972, 18.1071, 8.31812, 5.65414, 1.73056, 0, 10.4486, 1.01175, 49.6921, 6.42556, 1.48251, 0, 0.434753, 4.97939, 0.207268, 11.7298, 0.794006, 2.83968, 11.7246, 6.11053, 4.57736, 11.6817, 5.08076, 16.2655, 17.6676, 9.91138, 3.33673, 3.72826, 12.674, 26.028, 8.10042, 42.5753, 5.85519, 14.9576, 14.6101, 23.3917, 11.3402, 0, 1.8779, 4.51471, 9.44861, 19.0219, 36.4713, 4.87116, 20.9842, 30.2789, 35.7027, 0, 0.994263, 0, 6.24609, 27.832, 75.5307, 8.40588, 8.16147, 3.01801, 0.858551, 2.95404, 10.1941, 3.59473, 0, 11.0188, 15.5526, 8.84522, 24.5191, 13.8952, 3.61902, 0.541382, 1.97205, 13.5106, 10.8775, 0.564812, 13.944, 10.533, 10.8003, 12.6439, 
, 2, 34.2644, 54.1875, 54.5834, 53.9088, 54.1633, 39.7343, 40.6533, 37.7747, 48.0121, 59.8363, 54.1407, 43.0936, 47.7158, 41.2726, 45.7546, 37.3448, 44.0602, 46.0221, 36.8295, 33.7646, 39.8878, 42.6727, 43.4291, 35.983, 44.3122, 39.3474, 35.6713, 47.5131, 36.1219, 45.2484, 44.3333, 34.3314, 34.1988, 38.0011, 36.5064, 41.8388, 50.61, 46.2266, 34.5986, 51.3058, 48.7801, 36.6191, 55.4195, 41.7251, 38.3742, 40.381, 44.7318, 46.3809, 40.8675, 48.3737, 54.292, 46.8252, 37.1003, 46.3456, 51.4139, 38.6826, 42.4694, 35.0124, 63.3886, 45.0624, 35.2133, 40.1033, 42.7232, 45.7138, 37.446, 46.7257, 42.2245, 46.0169, 47.1486, 56.9477, 40.5848, 31.7833, 52.003, 32.4225, 40.3034, 42.2164, 37.1917, 61.6247, 45.8942, 46.0653, 36.9947, 65.9374, 53.0641, 43.4498, 43.6713, 42.5194, 64.9361, 40.4488, 43.7337, 37.7836, 52.1121, 57.1581, 45.0652, 44.8857, 58.7538, 30.6595, 49.8329, 56.7709, 52.1453, 61.9648, 44.8374, 7.93928, 
, 3, 1.21336, 0.377197, 0.288193, 0, 0.877197, 0, 1.23718, 2.59344, 2.37633, 2.87372, 0, 1.51135, 1.07793, 0.235596, 0.911346, 0, 1.29851, 0, 1.73334, 0, 0, 0, 0.924469, 1.18015, 0.409912, 0.282837, 0.781677, 0.930496, 1.53265, 0.251038, 0, 0.444313, 1.7795, 0.894653, 0, 1.06201, 1.59221, 0, 0, 0, 1.24646, 1.00378, 0, 1.77453, 0.47699, 2.46484, 0.74559, 0.83194, 0.776184, 0.953186, 0.530945, 0.654617, 0, 0, 0.693298, 0, 0.768585, 0, 0.25119, 0.741562, 1.50702, 1.1087, 0.916016, 0.906372, 1.54353, 0.753296, 0.394257, 0, 1.2757, 0, 1.30133, 1.91249, 2.47736, 0.411194, 0.887329, 0.84594, 0.315247, 0.839439, 1.53549, 1.24838, 1.01727, 1.38068, 0.245682, 0.800537, 0, 0, 3.13227, 0.772583, 1.95559, 3.91028, 1.36508, 0.451538, 0.305809, 0.508224, 0.465637, 0.695801, 0.227753, 1.59473, 1.36212, 0, 0.84955, 0.787315, 
, 4, 7.11095, 7.18374, 6.56859, 6.2336, 5.60753, 6.83692, 5.71558, 6.74667, 6.78332, 8.5549, 8.92719, 6.94954, 7.51677, 7.00262, 5.38338, 4.29915, 5.69427, 5.68039, 6.95649, 6.16924, 4.63904, 7.53836, 6.75388, 5.23045, 6.0135, 6.32772, 5.76347, 6.50421, 4.94572, 7.92778, 6.68959, 7.09726, 8.79351, 7.00822, 5.26828, 9.2648, 6.22058, 5.2972, 8.69787, 5.40704, 6.11893, 7.82084, 5.52189, 4.84902, 6.31041, 6.36917, 6.44345, 7.94138, 7.27522, 6.37032, 7.53872, 8.67404, 7.15248, 6.01881, 9.70518, 5.98014, 5.85647, 6.2291, 8.11196, 7.44998, 7.14195, 6.66378, 7.01436, 9.19455, 6.23931, 6.32875, 6.00539, 8.06547, 6.13873, 5.99305, 8.70712, 6.24733, 4.78247, 5.59787, 7.935, 5.91397, 5.96208, 9.62822, 8.7782, 8.52409, 6.13791, 6.31855, 9.88139, 8.18266, 8.86781, 4.89985, 6.64058, 6.6629, 7.12102, 6.543, 9.38742, 7.95241, 6.50937, 8.30023, 6.62302, 4.72019, 5.52005, 6.7326, 8.4194, 6.52026, 6.83849, 1.27163, 
, 5, 0, 0.207642, 0, 0.135742, 0, 0, 0, 0, 0.309265, 0.218842, 0, 0, 0, 0, 0, 0.398376, 0, 0, 0.575165, 0.241547, 0, 0, 0.702499, 0.118469, 0, 0, 0, 0.199432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.58535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.559341, 0, 0, 0.758026, 0.409653, 0, 0.179596, 0.333221, 0.254181, 0, 0, 0, 0, 0, 0, 0.386536, 0.244019, 0, 0, 0.184669, 0.6394, 0, 0.301147, 0, 0, 0.922859, 0.160583, 0, 0, 0, 0, 0, 0, 0, 0.374023, 0, 0, 0, 0, 0, 0, 0, 0.327362, 0.392181, 0, 0, 0, 0, 0.101191, 0.198555, 
, 6, 0, 0.0117188, 0, 0.213074, 0.0323181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0915222, 0, 0.0236511, 0, 0.0211487, 0.150711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0223999, 0, 0, 0, 0, 0, 0.0911713, 0, 0, 0, 0.00196838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.132111, 0, 0, 0, 0, 0, 0.135437, 0, 0.0959778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0621185, 0, 0.0108533, 0.0354743, 
, 7, 15.7029, 12.9747, 17.3864, 16.21, 14.6189, 10.9825, 14.0811, 13.1983, 12.8191, 13.1041, 15.5837, 14.1247, 16.1939, 15.4299, 14.9134, 12.7055, 13.9739, 11.2798, 16.749, 15.4967, 14.2632, 13.0802, 12.3209, 13.2433, 15.8329, 13.6001, 13.3185, 13.1732, 13.8658, 11.8875, 14.4208, 13.4935, 17.2361, 11.9716, 13.6182, 12.6856, 12.7845, 14.1515, 17.5368, 13.6322, 14.9645, 10.5084, 19.9188, 11.1642, 11.8574, 14.9821, 12.8544, 13.6612, 15.4015, 12.3246, 13.1709, 15.2296, 13.609, 14.6473, 13.6189, 14.4707, 16.092, 15.6059, 13.0198, 14.3469, 14.1977, 11.4649, 12.5034, 15.634, 12.0366, 15.4074, 15.1807, 11.4948, 12.2119, 11.5093, 16.5916, 12.1877, 14.2284, 17.0678, 13.4032, 12.86, 13.8738, 16.5625, 14.8105, 12.7209, 18.2264, 12.4423, 13.2153, 12.2582, 15.4129, 14.8085, 14.1707, 13.3899, 14.4168, 13.2514, 14.9545, 13.3125, 15.0684, 14.7511, 13.3594, 12.2984, 14.1968, 14.5214, 12.6075, 13.199, 14.009, 1.70153, 
, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00897217, 0.173096, 0, 0, 0, 0.0374298, 0, 0, 0, 0.2836, 0.347839, 0, 0.18222, 0, 0, 0, 0.269165, 0, 0.619293, 0, 0, 0, 0, 0, 0, 0.691788, 0, 0, 0, 0, 0, 0.414734, 0, 0, 0, 0, 0, 0, 0, 0, 0.0401917, 0, 0, 0, 0, 0, 0, 0, 0, 0.760712, 0, 0, 0, 0, 0, 0, 0.146484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.345001, 0, 0, 0, 0, 0, 0, 0.389862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0471039, 0.142967, 


Avg Wait Time, 0, 13.6853, 1.15276, 1.75344, 3.6303, 87.9534, 24.3698, 0.380936, 1.81755, 5.2911, 155.622, 1.03661, 0.622772, 5.50013, 3.5752, 0.704193, 0.86557, 76.216, 0.37516, 3.20971, 0.291321, 0.705611, 13.762, 9.68566, 2.8459, 6.66229, 10.5141, 0.668091, 29.9476, 0.540924, 1.01882, 0.0141907, 0.247467, 15.2908, 2.21083, 237.199, 4.54626, 2.05396, 0.17804, 0.676914, 5.06462, 2.12614, 21.1605, 0.435455, 0.607903, 0.551224, 0.385864, 2.10533, 4.25214, 0.569073, 25.5906, 20.8907, 2.86345, 1.25217, 3.34708, 4.59454, 29.3021, 8.07819, 61.1087, 1.88868, 15.3585, 20.1865, 44.5922, 0.741563, 1.26343, 2.40614, 11.8755, 1.15569, 30.4363, 61.6051, 6.75674, 17.2403, 88.8667, 119.653, 0.589478, 2.20324, 0.656441, 1.85191, 90.0714, 455.72, 4.01723, 12.9861, 0.653793, 0.0202904, 1.57344, 2.89062, 1.90403, 2.71394, 14.7248, 4.05109, 11.381, 18.2022, 14.0411, 5.30639, 0.382671, 2.56268, 10.69, 0.858109, 2.00282, 14.5522, 12.5681, 20.3431, 55.8606, 
, 1, 0, 0.248138, 0, 0, 3.21544, 0, 0, 0, 0.27066, 0.377411, 0, 0, 0, 0, 0, 0, 0.273224, 0, 0, 0.49688, 0, 0.573547, 0.352325, 0, 0, 0.138336, 0.340836, 0, 0.193268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.183258, 0, 0, 0.311218, 0.36554, 0, 0.295197, 0, 0.877625, 0, 0.227539, 0.12912, 0, 0.352737, 0, 0, 0.338409, 0.19751, 3.96266, 0, 0.140015, 0.64901, 0, 0, 0.292633, 0, 0.28627, 0, 0, 0.19104, 1.07872, 0.383209, 0, 0, 0, 0, 2.79413, 1.79245, 0, 0, 0, 0, 0, 0.368141, 0.201965, 0, 0.230896, 0, 0, 0, 0, 0, 0.337585, 0.251556, 0, 0.229797, 0, 0, 0, 0.229483, 0.610539, 
, 2, 6.11117, 20.4809, 40.7607, 17.8461, 64.9161, 24.1454, 3.42279, 16.3124, 26.9242, 57.4589, 14.9685, 6.86415, 7.69602, 6.69878, 20.6907, 5.64107, 13.9995, 14.2424, 9.69834, 8.64488, 8.17028, 2.55414, 10.3781, 7.61518, 16.1011, 7.23979, 6.06556, 12.4989, 8.00719, 7.2751, 9.27184, 4.46654, 5.48717, 13.6684, 4.40373, 7.54427, 15.6954, 11.7998, 4.51846, 40.7321, 10.2766, 11.3021, 15.4808, 22.3421, 7.95351, 11.4134, 9.41137, 6.43334, 37.5691, 16.6723, 24.5395, 20.9604, 5.44522, 6.14034, 6.05316, 11.4085, 8.75298, 39.7699, 14.2402, 13.83, 6.9433, 22.0899, 7.74335, 9.68923, 9.3283, 8.28203, 19.9398, 20.5977, 84.2247, 20.2408, 15.6625, 11.2561, 30.5042, 5.45117, 3.68738, 9.67645, 15.6744, 71.4364, 105.408, 12.7804, 14.2619, 49.5774, 13.8526, 19.6138, 12.105, 17.627, 36.9867, 13.3014, 7.35621, 21.889, 62.859, 23.4425, 22.2723, 14.4782, 24.8143, 5.91408, 26.5571, 25.5558, 13.0471, 37.042, 18.4418, 17.5043, 
, 3, 0, 0, 0, 0, 8.58289, 0, 0, 0.680908, 6.60052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32568, 0, 0, 0, 0, 0, 0, 0, 0.636963, 0, 0, 0, 0, 0, 0, 0, 0.460449, 0, 0, 2.24384, 4.69171, 0, 0, 0, 1.64258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.395447, 0, 0, 0, 0, 0, 0, 0, 1.48511, 0, 0, 0, 0, 3.44812, 0, 0, 0, 0, 0, 0.357028, 1.28563, 
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.123291, 0, 0.0152283, 0, 0, 0.281799, 0, 0, 0, 0, 0, 0, 0.455872, 0, 0, 0, 0.0397034, 0, 0, 0, 0.133118, 0, 0, 0, 0.390869, 0, 0, 0, 0, 0, 0, 0, 0, 0.19516, 0, 0, 0, 0.399338, 0.143593, 0, 0, 0, 0, 0, 0, 0, 0.295738, 0, 0, 0, 0, 0, 0, 0.2005, 0, 0, 0, 0, 0, 0, 0, 0.098938, 0, 0, 0, 0, 0, 0, 0.331741, 0, 0.345337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0345023, 0.0974749, 
